geolocation_zip_code_prefix,geolocation_lat,geolocation_lng,geolocation_city,geolocation_state
78635,-14.114873999999947,-52.46507599999997,agua boa,MT
78635,-14.114873999999947,-52.46507599999997,água boa,MT
78700,-16.481051570597284,-54.622834125276775,rondonopolis,MT
78700,-16.481051570597284,-54.622834125276775,rondonópolis,MT
78735,-16.48975746087432,-54.6042068934319,rondonopolis,MT
78735,-16.48774909856995,-54.6087699771338,rondonópolis,MT
78850,-15.578685138323557,-54.3277330284915,primavera do leste,MT
79072,-20.561422499999995,-54.59761575,campo grande,MS
79090,-20.490684537336207,-54.65798710906579,campo grande,MS
79107,-20.43684652070092,-54.67593485958462,campo grande,MS
80030,-25.42423590091752,-49.26693978212821,curitiba,PR
80220,-25.47015867805407,-49.26217020177164,curitiba,PR
80240,-25.4567597042726,-49.30271022945048,curitiba,PR
80310,-25.46500164004652,-49.30812017822921,curitiba,PR
80420,-25.4450871201743,-49.287718373016375,curitiba,PR
80540,-25.412234647238733,-49.26175393352189,curitiba,PR
80610,-25.477625042259962,-49.28634444176929,curitiba,PR
80620,-25.467882013878462,-49.289044510271786,curitiba,PR
80730,-25.442139392470935,-49.30301654854887,curitiba,PR
80820,-25.413504936984328,-49.294685865803,curitiba,PR
81030,-25.494208271712196,-49.277832741473766,curitiba,PR
81050,-25.498143302961747,-49.2999341761621,curitiba,PR
81130,-25.51382545268046,-49.30820024562871,curitiba,PR
81150,-25.526954097056173,-49.30029734890956,curitiba,PR
81350,-25.55653853286524,-49.279130689935016,curitiba,PR
81450,-25.53200976074063,-49.323380621665656,curitiba,PR
81560,-25.50002789731085,-49.211323308759944,curitiba,PR
81730,-25.520229231015684,-49.22484164768702,curitiba,PR
81810,-25.515743585059788,-49.27864798666979,curitiba,PR
81870,-25.574383791563264,-49.33862271911255,curitiba,PR
81880,-25.54481267413754,-49.28665393493621,curitiba,PR
81925,-25.55430865154723,-49.271656336227714,curitiba,PR
82030,-25.40283821229725,-49.30586674313785,curitiba,PR
82120,-25.40154545055073,-49.27525423553215,curitiba,PR
82200,-25.402355748542902,-49.27134110254493,curitiba,PR
82300,-25.429535832361935,-49.346491462952244,curitiba,PR
82600,-25.40243561671185,-49.218275955306204,curitiba,PR
82800,-25.441671064762932,-49.232582033611784,curitiba,PR
82940,-25.46457550429917,-49.21526287287213,curitiba,PR
82980,-25.479968228143576,-49.19417983749781,curitiba,PR
83045,-25.52305943875031,-49.16826124519818,sao jose dos pinhais,PR
83045,-25.52305943875031,-49.16826124519818,são josé dos pinhais,PR
83070,-25.532534640025368,-49.142244572854764,sao jose dos pinhais,PR
83070,-25.531586119626034,-49.12877145712385,são josé dos pinhais,PR
83323,-25.444217586862546,-49.18551763353601,pinhais,PR
83402,-25.36005162082515,-49.217986317908895,colombo,PR
83540,-25.205513724957882,-49.326197908835,rio branco do sul,PR
83701,-25.61035472479917,-49.38542282186738,araucaria,PR
83701,-25.610423162105278,-49.3868592712359,araucária,PR
84010,-25.107535253697982,-50.160896859396686,ponta grossa,PR
84940,-23.697028683890693,-49.83824731572949,siqueira campos,PR
85501,-26.238020551996954,-52.67225493364594,pato branco,PR
85540,-26.001340419280893,-52.221306403595506,mangueirinha,PR
85555,-26.4996785675821,-52.000456585698096,palmas,PR
85568,-25.707116999999947,-52.62568999999996,saudade do iguacu,PR
85568,-25.700385824402275,-52.620910455896926,saudade do iguaçu,PR
85603,-26.076246478264405,-53.02750148714545,francisco beltrao,PR
85603,-26.05573600289389,-53.0543246991898,francisco beltrão,PR
85640,-25.92930301361294,-53.48230929539652,ampere,PR
85640,-25.932068890142105,-53.46983173099474,ampére,PR
85710,-26.082992349513937,-53.72243895473399,santo antonio do sudoeste,PR
85710,-26.07892718434848,-53.731817236727885,santo antônio do sudoeste,PR
85801,-24.991824762132904,-53.479456732442735,cascavel,PR
85802,-24.97971670191586,-53.474401762392695,cascavel,PR
85815,-24.9417551112875,-53.426896008338545,cascavel,PR
85863,-25.534746523547888,-54.57597915612624,foz do iguacu,PR
85863,-25.532934301225776,-54.57428336241258,foz do iguaçu,PR
85870,-25.48527676394039,-54.58112671390935,foz do iguacu,PR
85870,-25.463512832613567,-54.556196998246406,foz do iguaçu,PR
85988,-24.717386999999945,-54.202908499999964,entre rios do oeste,PR
86010,-23.384334586911528,-51.133055099907175,londrina,PR
86020,-23.32821619900167,-51.178370431184604,londrina,PR
86035,-23.317052587644643,-51.13503378872553,londrina,PR
86037,-23.33110101941838,-51.111121233135215,londrina,PR
86038,-23.333036133504496,-51.11066408338634,londrina,PR
86040,-23.345760220414153,-51.123097149523446,londrina,PR
86181,-23.295609011695344,-51.31889983325951,cambe,PR
86181,-23.295078721911164,-51.31859544766013,cambé,PR
86280,-23.212432373603,-50.794864097532084,urai,PR
86280,-23.209195965095244,-50.79547782819172,uraí,PR
86300,-23.209922999999947,-50.63050249999996,cornelio procopio,PR
86300,-23.19876424029508,-50.65689967946948,cornélio procópio,PR
86600,-23.340758698305926,-51.39517915043847,rolandia,PR
86600,-23.319312056639685,-51.36806018271661,rolândia,PR
87020,-23.41909926908657,-51.927611022565046,maringa,PR
87020,-23.418307603134725,-51.93515870979255,maringá,PR
87040,-23.423419605306904,-51.914109222742034,maringa,PR
87040,-23.422886792388244,-51.91071739274829,maringá,PR
87045,-23.458915375832337,-51.91715240398883,maringa,PR
87045,-23.42665853365671,-51.90030715137102,maringá,PR
87083,-23.413024963369896,-51.89708064823202,maringa,PR
87083,-23.395842674315873,-51.95358967431588,maringá,PR
87200,-23.6791876349034,-52.61960808478447,cianorte,PR
87310,-24.029194664331378,-52.35533000254757,campo mourao,PR
87310,-24.017303122374052,-52.35498733855341,campo mourão,PR
87502,-23.770399593049174,-53.19799088308772,umuarama,PR
87600,-23.25093456231179,-52.29669472029729,nova esperanca,PR
87600,-23.205378816282455,-52.196745872789094,nova esperança,PR
87702,-23.08819693364282,-52.48044261531343,paranavai,PR
87702,-23.088170615313434,-52.48055506635717,paranavaí,PR
87820,-23.397272565451903,-52.935862065451914,cidade gaucha,PR
87820,-23.393618859363745,-52.93585113849195,cidade gaúcha,PR
87900,-22.939806355091147,-53.13934559261224,loanda,PR
88058,-27.450674474897465,-48.40169285789716,florian&oacute;polis,SC
88058,-27.468697762748832,-48.409093469533666,florianopolis,SC
88058,-27.468117316377345,-48.40848212978226,florianópolis,SC
88070,-27.599903234464342,-48.58245903125663,florianopolis,SC
88070,-27.599225321686124,-48.581477129349565,florianópolis,SC
88103,-27.61984850780699,-48.63160236816773,sao jose,SC
88103,-27.612182378051518,-48.628443809123986,são josé,SC
88107,-27.602001649299023,-48.666072736457814,sao jose,SC
88107,-27.6002016405712,-48.66148333545936,são josé,SC
88111,-27.5737010334047,-48.63792061703663,sao jose,SC
88111,-27.57355385094441,-48.63011527257069,são josé,SC
88117,-27.59196551302576,-48.60590468470276,sao jose,SC
88117,-27.58830427501758,-48.6079481605661,são josé,SC
88132,-27.85134791497992,-48.59903153761306,palhoca,SC
88132,-27.675858258061403,-48.63953354948631,palhoça,SC
88220,-27.144440260995037,-48.59082200982091,itapema,SC
88301,-26.923999942379883,-48.6498168455282,itajai,SC
88301,-26.921161582463824,-48.65240341377306,itajaí,SC
88339,-26.996747777887627,-48.64986531611875,balneario camboriu,SC
88339,-26.99704397102502,-48.6521764172752,balneário camboriú,SC
88372,-26.879920879656567,-48.64533709955898,navegantes,SC
88395,-26.62029999999993,-48.77347999999995,sao joao do itaperiu,SC
88395,-26.56292647027343,-48.758578860214065,são joão do itaperiú,SC
88400,-27.516669999999976,-49.516669999999976,ituporanga,SC
88704,-28.483455041229867,-49.02274504425351,tubarao,SC
88704,-28.483251229748873,-49.02479442997717,tubarão,SC
88706,-28.512622800337738,-48.97513447573054,tubarao,SC
88706,-28.495129201223367,-48.99479803926946,tubarão,SC
88735,-28.33344463043178,-49.03343903839146,gravatal,SC
88780,-28.325251231166572,-48.72974554090788,imbituba,SC
88804,-28.710383971366152,-49.39471040142861,criciuma,SC
88804,-28.705670302055562,-49.398326547792905,criciúma,SC
88820,-28.770967301214757,-49.278677604251534,icara,SC
88820,-28.764567296810743,-49.30597735977096,içara,SC
88845,-28.617393118383838,-49.34097324018815,cocal do sul,SC
88901,-28.96422957383895,-49.518591397859204,ararangua,SC
88901,-28.96422957383895,-49.518591397859204,araranguá,SC
88904,-28.96143590775219,-49.49889865101525,ararangua,SC
88904,-28.95782178562493,-49.49669477597142,araranguá,SC
89010,-26.931950843413187,-49.06595403964228,blumenau,SC
89023,-26.959263130129262,-49.09478373009297,blumenau,SC
89110,-26.94405843084341,-48.930091392567455,gaspar,SC
89120,-26.866974458220383,-49.25829909048414,timbo,SC
89120,-26.856766927837725,-49.25608049125742,timbó,SC
89124,-26.799482999999945,-49.409742499999965,benedito novo,SC
89150,-27.067088822788083,-49.65134883115265,presidente getulio,SC
89150,-27.067368459845273,-49.62742590356407,presidente getúlio,SC
89160,-27.23521251788917,-49.63837503136361,rio do sul,SC
89204,-26.299757043020364,-48.850551037047765,joinville,SC
89220,-26.279603539771678,-48.88316222046331,joinville,SC
89225,-26.259677423538555,-48.82152571204342,joinville,SC
89247,-26.47625278002433,-48.62008367506229,balneario barra do sul,SC
89247,-26.461849955257772,-48.603549611900995,balneário barra do sul,SC
89251,-26.494915159582337,-49.08795761399326,jaragua do sul,SC
89251,-26.493324203156607,-49.08457124660968,jaraguá do sul,SC
89254,-26.485955615349148,-49.11569131820199,jaragua do sul,SC
89254,-26.48572136081135,-49.113670328870825,jaraguá do sul,SC
89460,-26.25352536422999,-50.53501710382827,canoinhas,SC
89540,-26.97564485101836,-50.43003152437613,santa cecilia,SC
89540,-26.974933893687346,-50.396759282639565,santa cecília,SC
89560,-27.047953591786182,-51.15790553139741,videira,SC
89595,-26.91310101868053,-51.40222548293922,salto veloso,SC
89675,-27.008891644304775,-51.73890538924907,vargem bonita,SC
89694,-26.861706536558188,-52.2343849692261,faxinal dos guedes,SC
89820,-26.892945663363847,-52.3953681299821,xanxere,SC
89820,-26.894824398839358,-52.46196011938894,xanxerê,SC
89825,-26.97329979784419,-52.5440194983881,xaxim,SC
89900,-26.771831725575787,-53.50803180982614,sao miguel do oeste,SC
89900,-26.76384698398554,-53.50479891346295,são miguel do oeste,SC
90010,-30.041681091320847,-51.233151310376066,porto alegre,RS
90040,-30.05197816097296,-51.2050998306885,porto alegre,RS
90130,-30.059627668330553,-51.22173219568344,porto alegre,RS
90540,-30.022197956979632,-51.18922043629183,porto alegre,RS
90620,-30.098418908461102,-51.22258232771152,porto alegre,RS
90630,-30.050095096312514,-51.19457103606681,porto alegre,RS
90830,-30.09650062724343,-51.23199723619364,porto alegre,RS
90850,-30.073508548444718,-51.21689630420099,porto alegre,RS
91010,-30.011977133890866,-51.167632376562956,porto alegre,RS
91130,-29.995817941427728,-51.12899047140634,porto aelgre,RS
91130,-30.07204556886241,-51.1786379711616,porto alegre,RS
91250,-30.036559250435538,-51.11384400561532,porto alegre,RS
91260,-30.169574355759924,-51.14911551252677,porto alegre,RS
91430,-30.15327127631977,-51.13137486214893,porto alegre,RS
91570,-30.125850548156254,-51.100522365254754,porto alegre,RS
91720,-30.09843913627446,-51.22248876865379,porto alegre,RS
91760,-30.14341238718329,-51.22300463226375,porto alegre,RS
91787,-30.240345371798494,-51.09288687903984,porto alegre,RS
92110,-29.958944927973203,-51.173936506393,canoas,RS
92410,-29.905777975016818,-51.13872265861303,canoas,RS
92412,-29.901101216775267,-51.146271648162354,canoas,RS
92420,-29.89971549769505,-51.23310201482481,canoas,RS
93032,-29.784374253115256,-51.11416728335469,sao leopoldo,RS
93032,-29.781109799818143,-51.12481163161891,são leopoldo,RS
93265,-29.86241198096175,-51.17851297067297,esteio,RS
93540,-29.6910841599242,-51.10094330031896,novo hamburgo,RS
93700,-29.69763247882184,-51.072920601762604,campo bom,RS
93800,-29.663635492245877,-50.996962155706775,sapiranga,RS
94085,-29.9250024096601,-51.05671752637194,gravatai,RS
94085,-29.92412873910784,-51.064513554532894,gravataí,RS
94910,-29.96176808521569,-51.09694801762576,cachoeirinha,RS
94930,-29.956357706371314,-51.109412175402,cachoeirinha,RS
94950,-29.955259806083852,-51.0817772165464,cachoeirinha,RS
95020,-29.174913,-51.1797340200537,caxias do sul,RS
95043,-29.14810678174593,-51.19270865515362,caxias do sul,RS
95052,-29.164996089296633,-51.162346764731126,caxias do sul,RS
95097,-29.187845448590444,-51.18252794313168,caxias do sul,RS
95330,-28.95588549698414,-51.55978626101549,veranopolis,RS
95330,-28.99812216708177,-51.556782832918216,veranópolis,RS
95500,-29.874411549956616,-50.47358323147523,santo antonio da patrulha,RS
95500,-29.87859274105259,-50.472891123940286,santo antônio da patrulha,RS
95630,-29.657279999999947,-50.862724999999955,parobe,RS
95630,-29.649464713998746,-50.83742326213298,parobé,RS
95690,-29.660737431553102,-50.58276098113539,rolante,RS
95703,-29.175214518563774,-51.51000353516503,bento goncalves,RS
95703,-29.17178035390328,-51.51232890891572,bento gonçalves,RS
95770,-29.463939749108608,-51.30174101654137,feliz,RS
95775,-29.49601551719557,-51.41271829143541,tupandi,RS
95890,-29.516146897171442,-51.80728440640356,teutonia,RS
95890,-29.512975661496714,-51.80914484331445,teutônia,RS
95900,-30.20450360333687,-51.14558918450051,lajeado,RS
95913,-29.455996441348013,-51.948006819394465,lajeado,RS
96065,-31.734539078538912,-52.355575984332525,pelotas,RS
96400,-31.343981740339423,-54.10538165399588,bage,RS
96400,-31.342369169232317,-54.103091575847095,bagé,RS
96413,-31.317993848338485,-54.08990419512647,bage,RS
96413,-31.31583407908715,-54.064061127528305,bagé,RS
96450,-31.021289465300196,-54.18090710414471,dom pedrito,RS
96501,-30.04097439933664,-52.89766319800991,cachoeira do sul,RS
96610,-30.562386106246993,-52.51629095116578,encruzilhada do sul,RS
96832,-29.754202440004736,-52.406023942022955,santa cruz do sul,RS
97032,-29.706495906628753,-53.87406360476033,santa maria,RS
97210,-30.00285849974486,-53.50324058961261,formigueiro,RS
97450,-29.894890437811245,-54.82413159510907,cacequi,RS
97502,-29.776871325158417,-57.089287046683644,uruguaiana,RS
97700,-29.212141230048566,-54.8498161784771,santiago,RS
97960,-28.12866725720165,-54.45910180238341,sete de setembro,RS
98175,-29.291420292076552,-54.21791705964351,jari,RS
98280,-28.33291483633911,-53.502926286676576,panambi,RS
98290,-28.214336325734944,-53.485597455488346,condor,RS
98335,-27.66598127913755,-53.31366436288512,boa vista das missoes,RS
98335,-27.66083858651517,-53.31570782299511,boa vista das missões,RS
98400,-27.388034999999995,-53.399772,frederico westphalen,RS
98550,-27.66847536596352,-53.63937265847711,redentora,RS
98801,-28.317096077243022,-54.26305819625164,santo angelo,RS
98801,-28.313673170668828,-54.261845408535684,santo ângelo,RS
98803,-28.313018135563716,-54.25754474589058,santo angelo,RS
98803,-28.300754013920034,-54.261267791192935,santo ângelo,RS
98900,-27.901803803439954,-54.4692899948411,santa rosa,RS
99025,-28.27414500926032,-52.429149709629414,passo fundo,RS
99500,-28.324234855924097,-52.793198568814624,carazinho,RS
99615,-27.531533999999947,-52.88902099999996,trindade do sul,RS
99655,-27.422636320627642,-52.674451544465185,faxinalzinho,RS
99950,-28.077100145295613,-52.01798516038094,tapejara,RS
