order_date,customer_state,product_category_name_english,total_orders,total_items,gross_revenue,freight_value,average_order_value,delivered_orders,cancelled_orders,late_deliveries
2017-05-21,RJ,health_beauty,2,2,531.90,36.32,265.95,2,0,0
2017-06-19,PR,pet_shop,1,1,119.99,32.44,119.99,1,0,0
2017-03-22,GO,fashion_bags_accessories,1,1,49.00,17.78,49.0,1,0,0
2017-08-12,BA,auto,1,1,399.90,21.04,399.9,0,0,0
2017-07-03,RS,auto,1,1,99.00,17.94,99.0,1,0,0
2018-08-01,PI,bed_bath_table,1,1,52.90,52.72,52.9,1,0,0
2017-05-14,PE,electronics,1,1,22.00,25.63,22.0,1,0,0
2017-05-09,BA,signaling_and_security,1,1,5.95,34.15,5.95,1,0,0
2018-08-01,MG,luggage_accessories,1,1,119.90,14.18,119.9,1,0,1
2017-07-06,PR,consoles_games,1,1,120.00,15.59,120.0,1,0,0
2017-05-02,SP,sports_leisure,3,4,239.98,102.89,79.99333333333333,3,0,0
2017-10-25,RJ,kitchen_dining_laundry_garden_furniture,1,1,145.00,35.53,145.0,1,0,1
2017-12-05,MG,bed_bath_table,1,1,74.99,15.27,74.99,1,0,0
2018-03-18,MG,garden_tools,1,1,53.90,21.35,53.9,1,0,1
2018-01-29,DF,sports_leisure,1,6,329.40,105.96,329.4,1,0,0
2017-04-05,CE,housewares,1,1,15.99,20.80,15.99,1,0,1
2017-11-20,PR,bed_bath_table,1,2,240.00,34.64,240.0,1,0,0
2018-03-12,MS,garden_tools,1,1,53.90,22.96,53.9,1,0,0
2017-04-22,PR,sports_leisure,2,2,1024.56,112.47,512.28,2,0,0
2017-03-18,MG,furniture_decor,1,1,79.90,17.30,79.9,1,0,0
2018-06-21,BA,housewares,1,1,17.90,20.08,17.9,1,0,1
2017-12-27,SP,small_appliances,1,1,62.90,12.78,62.9,1,0,0
2018-05-18,SP,signaling_and_security,1,1,199.00,73.22,199.0,1,0,0
2018-01-14,SP,,2,2,99.87,15.89,49.935,2,0,0
2018-07-07,PR,watches_gifts,1,1,49.00,15.44,49.0,1,0,0
2018-05-07,RJ,musical_instruments,1,1,29.00,7.55,29.0,1,0,0
2018-03-01,PA,office_furniture,1,1,229.99,70.03,229.99,0,0,0
2018-05-10,PI,watches_gifts,2,2,182.67,65.70,91.335,2,0,0
2018-02-21,SC,health_beauty,1,1,299.90,18.35,299.9,1,0,1
2018-01-25,SC,computers_accessories,1,1,84.90,15.34,84.9,1,0,1
2017-11-25,RJ,electronics,2,2,188.00,32.92,94.0,2,0,1
2017-02-13,PA,musical_instruments,1,1,65.90,26.72,65.9,1,0,0
2017-12-05,DF,stationery,1,1,99.00,17.33,99.0,1,0,0
2018-07-05,PR,watches_gifts,1,1,128.90,16.00,128.9,1,0,0
2018-04-19,SP,toys,2,2,120.79,17.06,60.395,2,0,0
2017-11-05,SC,bed_bath_table,2,2,138.89,43.14,69.445,2,0,0
2017-10-12,PA,baby,1,2,194.99,107.56,194.99,1,0,0
2017-06-01,BA,luggage_accessories,1,1,139.90,55.42,139.9,1,0,0
2018-02-17,SP,drinks,1,3,142.47,29.82,142.47,1,0,0
2017-08-20,RJ,auto,1,2,109.80,27.60,109.8,1,0,0
2017-12-09,RJ,baby,2,2,179.99,36.07,89.995,2,0,1
2017-11-27,MG,consoles_games,1,1,24.50,15.10,24.5,1,0,0
2017-03-06,SP,furniture_decor,3,3,208.20,68.00,69.39999999999999,3,0,0
2017-05-16,SP,electronics,1,1,39.00,8.27,39.0,1,0,0
2018-02-06,RS,bed_bath_table,1,2,79.98,30.20,79.98,1,0,0
2018-08-03,SP,electronics,1,1,23.90,8.92,23.9,1,0,0
2018-04-09,MG,luggage_accessories,1,1,399.99,36.34,399.99,1,0,1
2017-04-23,MG,toys,1,1,36.90,14.52,36.9,1,0,0
2018-01-11,ES,stationery,1,1,89.00,17.87,89.0,1,0,0
2018-05-15,MA,health_beauty,1,1,399.00,92.84,399.0,1,0,0
2017-12-06,RJ,drinks,1,1,59.49,16.18,59.49,1,0,0
2018-03-31,MA,housewares,1,1,84.90,24.72,84.9,1,0,1
2017-07-25,SC,toys,1,1,699.90,22.15,699.9,1,0,0
2017-12-20,RS,housewares,1,1,259.00,46.27,259.0,1,0,0
2017-04-05,RJ,garden_tools,2,2,424.89,36.74,212.445,2,0,0
2018-08-03,CE,health_beauty,1,1,64.99,15.56,64.99,1,0,0
2018-04-12,PA,sports_leisure,1,2,158.00,93.98,158.0,1,0,0
2017-11-23,SE,cool_stuff,1,1,485.00,38.71,485.0,1,0,0
2017-07-28,RJ,baby,1,1,109.90,20.01,109.9,1,0,0
2018-03-13,ES,baby,1,1,259.90,48.26,259.9,1,0,0
2017-07-10,DF,cool_stuff,1,1,499.90,19.75,499.9,1,0,0
2017-09-25,RJ,health_beauty,1,1,239.90,15.43,239.9,1,0,0
2017-05-31,SP,cool_stuff,1,1,99.90,16.46,99.9,1,0,0
2017-02-14,RJ,electronics,1,2,350.00,32.88,350.0,1,0,0
2018-06-09,PR,stationery,1,2,43.00,30.46,43.0,1,0,0
2017-11-29,PR,toys,1,1,99.98,15.46,99.98,1,0,0
2017-12-16,DF,fashion_bags_accessories,1,1,20.30,15.10,20.3,1,0,0
2018-05-28,PE,bed_bath_table,1,1,69.90,38.54,69.9,1,0,0
2018-01-30,SC,dvds_blu_ray,1,1,24.90,21.15,24.9,1,0,0
2017-07-29,BA,health_beauty,2,2,168.89,55.17,84.445,1,0,0
2017-08-05,MA,food_drink,1,1,38.99,27.18,38.99,1,0,0
2017-12-06,ES,telephony,1,1,349.90,17.20,349.9,0,0,0
2017-07-08,SP,office_furniture,1,1,103.97,34.00,103.97,1,0,0
2018-04-19,RS,drinks,1,3,134.70,101.67,134.7,1,0,0
2017-12-02,CE,garden_tools,1,1,59.00,28.81,59.0,1,0,1
2016-10-08,RJ,health_beauty,1,1,389.00,60.65,389.0,1,0,0
2017-01-23,SP,garden_tools,1,1,129.99,16.02,129.99,1,0,0
2018-01-10,PA,fashion_bags_accessories,1,1,34.90,34.15,34.9,1,0,0
2018-02-07,MG,tablets_printing_image,1,1,52.00,15.11,52.0,1,0,0
2018-08-13,MG,health_beauty,3,3,345.80,48.96,115.26666666666667,3,0,0
2018-03-14,PR,toys,1,1,30.50,15.23,30.5,1,0,1
2018-01-15,MG,watches_gifts,2,2,193.89,31.55,96.945,2,0,0
2018-06-11,SP,furniture_bedroom,1,1,287.00,39.27,287.0,1,0,0
2017-07-15,PR,auto,1,1,94.30,25.50,94.3,1,0,0
2018-05-12,RN,furniture_decor,1,1,75.00,41.76,75.0,1,0,0
2017-10-04,ES,garden_tools,1,1,59.90,17.67,59.9,1,0,0
2017-12-15,SP,cool_stuff,2,2,191.99,32.03,95.995,2,0,0
2017-09-17,DF,security_and_services,1,1,100.00,15.45,100.0,1,0,0
2018-01-10,SC,,1,1,159.77,16.88,159.77,1,0,0
2017-06-05,MG,computers_accessories,1,1,69.00,8.11,69.0,1,0,0
2017-11-27,TO,telephony,1,1,19.49,17.63,19.49,1,0,0
2017-12-09,SP,telephony,2,2,104.89,19.66,52.445,2,0,0
2017-06-12,RJ,housewares,2,5,687.50,98.83,343.75,2,0,0
2017-10-04,MG,stationery,1,1,27.50,13.37,27.5,1,0,0
2017-12-20,MG,,1,1,122.99,14.61,122.99,1,0,0
2018-06-13,BA,watches_gifts,1,1,78.00,22.48,78.0,1,0,0
2017-10-24,SC,home_appliances_2,1,1,89.90,15.38,89.9,1,0,0
2017-09-26,SC,musical_instruments,1,1,320.00,11.66,320.0,1,0,0
2017-05-23,RS,furniture_decor,1,1,104.90,16.49,104.9,1,0,0
2018-06-09,PB,health_beauty,1,1,168.48,23.68,168.48,1,0,0
2018-02-22,SC,sports_leisure,2,2,424.90,74.49,212.45,2,0,2
2017-07-28,GO,bed_bath_table,1,1,220.00,16.29,220.0,1,0,0
2018-06-07,SC,perfumery,1,1,94.99,18.54,94.99,1,0,0
2017-05-18,PR,small_appliances,1,1,299.90,15.12,299.9,1,0,0
2017-12-02,ES,flowers,1,1,59.90,14.17,59.9,1,0,0
2017-02-27,PB,furniture_living_room,1,1,329.90,51.61,329.9,1,0,1
2017-03-02,ES,fixed_telephony,1,1,69.90,14.66,69.9,1,0,0
2017-08-20,SC,housewares,1,1,139.00,23.84,139.0,1,0,0
2017-11-13,PR,health_beauty,1,1,349.00,20.01,349.0,1,0,0
2017-10-29,BA,sports_leisure,1,2,189.80,48.18,189.8,1,0,0
2017-05-25,RJ,office_furniture,1,1,219.99,66.35,219.99,1,0,0
2017-04-04,PE,health_beauty,1,1,59.90,24.91,59.9,1,0,0
2018-02-27,PA,telephony,1,1,24.99,25.63,24.99,1,0,1
2017-03-01,SC,bed_bath_table,1,1,127.99,20.98,127.99,1,0,1
2018-08-14,PA,stationery,1,1,159.90,21.39,159.9,1,0,0
2018-06-02,RJ,auto,2,2,52.89,36.46,26.445,2,0,0
2017-08-29,RJ,computers,1,1,1200.00,32.85,1200.0,1,0,0
2018-06-06,PE,computers_accessories,1,1,159.00,43.17,159.0,1,0,0
2017-04-02,SP,office_furniture,1,1,99.96,21.01,99.96,1,0,0
2018-08-03,MG,auto,1,1,107.90,23.56,107.9,1,0,0
2018-01-17,RN,garden_tools,1,1,49.90,37.90,49.9,1,0,0
2018-05-30,MT,fashion_shoes,1,1,99.90,23.63,99.9,1,0,0
2018-08-19,SP,electronics,1,1,32.90,7.45,32.9,1,0,0
2018-07-03,MG,auto,1,1,159.00,20.30,159.0,1,0,0
2017-07-24,SP,telephony,2,2,41.96,15.56,20.98,2,0,0
2017-05-31,SP,watches_gifts,1,1,66.89,16.23,66.89,1,0,0
2017-08-14,SP,baby,1,1,50.00,11.73,50.0,1,0,0
2018-03-20,RS,fashion_bags_accessories,1,1,36.90,19.32,36.9,1,0,0
2017-12-06,PE,agro_industry_and_commerce,1,1,425.00,60.76,425.0,1,0,0
2018-08-16,ES,watches_gifts,1,1,49.00,18.44,49.0,1,0,0
2018-03-10,SC,housewares,1,1,19.99,19.95,19.99,1,0,0
2018-07-10,RJ,housewares,1,1,99.92,44.69,99.92,1,0,0
2017-05-18,ES,perfumery,1,1,139.90,15.73,139.9,1,0,0
2017-09-20,MG,food_drink,1,1,23.40,8.63,23.4,1,0,0
2018-07-27,RJ,furniture_living_room,1,1,74.99,12.35,74.99,1,0,0
2017-09-10,RO,sports_leisure,1,3,312.00,114.84,312.0,1,0,0
2018-01-08,MG,electronics,2,2,41.80,31.89,20.9,2,0,0
2017-11-05,PE,bed_bath_table,1,1,119.90,43.47,119.9,1,0,0
2018-04-17,RS,home_appliances,1,1,130.00,19.88,130.0,1,0,0
2017-12-11,SP,computers_accessories,1,1,39.90,14.10,39.9,1,0,0
2017-02-12,MG,toys,1,1,128.90,25.64,128.9,1,0,0
2018-03-12,RJ,books_general_interest,1,1,63.90,19.42,63.9,1,0,0
2017-11-15,MG,luggage_accessories,1,1,54.90,12.51,54.9,1,0,0
2018-04-20,PR,housewares,1,2,103.00,38.66,103.0,1,0,0
2017-03-24,SP,furniture_decor,1,2,25.98,17.44,25.98,1,0,0
2018-08-01,RS,watches_gifts,1,1,128.90,19.00,128.9,1,0,0
2018-04-01,RJ,electronics,2,3,558.80,141.68,279.4,2,0,1
2018-06-03,BA,electronics,1,1,119.99,22.55,119.99,1,0,0
2017-08-24,RJ,auto,1,1,17.48,15.10,17.48,1,0,0
2018-02-20,AL,baby,1,1,159.99,103.25,159.99,1,0,0
2017-11-29,PE,computers_accessories,1,1,50.99,21.16,50.99,1,0,0
2017-03-31,SP,toys,1,1,42.99,8.72,42.99,1,0,0
2018-02-01,RS,computers_accessories,1,1,72.90,15.26,72.9,1,0,0
2017-08-28,RS,computers_accessories,1,1,24.90,13.37,24.9,1,0,0
2018-01-23,DF,baby,1,1,52.00,16.61,52.0,1,0,0
2017-09-12,MT,auto,1,1,143.80,30.05,143.8,1,0,1
2018-04-01,RJ,musical_instruments,1,1,95.00,18.55,95.0,1,0,0
2017-10-11,SP,fashion_male_clothing,1,1,147.50,16.79,147.5,1,0,0
2018-04-21,MG,home_appliances,1,1,52.00,19.33,52.0,1,0,0
2018-03-28,SP,,1,1,122.99,8.63,122.99,1,0,0
2017-11-07,AL,furniture_decor,1,1,38.40,22.67,38.4,1,0,0
2018-07-20,SP,stationery,3,3,267.20,56.66,89.06666666666666,3,0,0
2017-10-21,AL,sports_leisure,1,1,269.90,35.69,269.9,1,0,0
2018-08-17,MG,garden_tools,1,5,523.00,89.99,523.0,1,0,0
2017-04-26,DF,cool_stuff,1,1,156.99,25.95,156.99,1,0,0
2017-10-28,PI,bed_bath_table,1,1,219.90,48.98,219.9,1,0,0
2017-02-01,RJ,perfumery,1,1,99.90,11.31,99.9,1,0,0
2018-03-26,SP,agro_industry_and_commerce,1,1,410.00,26.92,410.0,1,0,0
2018-01-05,MG,telephony,1,2,41.80,30.20,41.8,1,0,0
2018-07-28,BA,art,1,1,69.99,27.44,69.99,1,0,0
2017-10-28,PR,kitchen_dining_laundry_garden_furniture,1,2,1128.00,267.76,1128.0,1,0,0
2017-03-16,PA,toys,1,1,299.99,31.03,299.99,1,0,0
2017-08-09,SP,auto,2,2,398.60,24.40,199.3,2,0,0
2018-07-17,SP,arts_and_craftmanship,1,1,9.80,13.68,9.8,1,0,0
2018-08-11,SP,construction_tools_construction,1,1,178.00,14.83,178.0,1,0,0
2017-08-09,MG,furniture_decor,1,2,238.00,38.14,238.0,1,0,0
2018-08-11,GO,watches_gifts,1,1,249.90,16.85,249.9,1,0,0
2018-02-01,SP,christmas_supplies,1,1,79.90,18.45,79.9,1,0,0
2017-02-02,AP,health_beauty,1,1,349.90,33.15,349.9,1,0,0
2017-09-05,CE,furniture_decor,1,1,99.90,133.72,99.9,0,0,0
2018-03-01,PR,electronics,1,1,19.90,12.48,19.9,1,0,0
2018-03-19,MG,home_appliances,1,1,159.10,18.99,159.1,1,0,0
2017-12-12,RJ,furniture_mattress_and_upholstery,1,1,44.70,29.51,44.7,1,0,0
2017-05-25,SC,electronics,1,1,12.90,15.10,12.9,1,0,0
2017-07-18,MG,kitchen_dining_laundry_garden_furniture,1,1,48.00,16.60,48.0,1,0,0
2017-10-13,RS,health_beauty,1,1,414.62,40.74,414.62,1,0,0
2018-07-02,PB,signaling_and_security,1,6,1050.00,1794.96,1050.0,1,0,0
2017-09-01,AL,health_beauty,1,1,267.00,24.19,267.0,1,0,1
2017-12-24,BA,perfumery,1,1,56.99,15.84,56.99,1,0,0
2018-06-18,PR,furniture_decor,1,2,268.90,27.54,268.9,1,0,0
2017-03-24,GO,telephony,1,1,18.99,17.78,18.99,1,0,0
2018-07-03,PE,auto,1,1,159.00,63.13,159.0,1,0,0
2017-12-24,SP,fashion_bags_accessories,1,1,25.90,8.72,25.9,1,0,0
2017-06-11,DF,luggage_accessories,1,1,102.90,17.97,102.9,1,0,1
2018-01-16,RN,bed_bath_table,1,2,83.98,68.30,83.98,1,0,0
2018-04-19,SC,toys,1,1,20.00,13.61,20.0,1,0,0
2016-10-03,SP,furniture_decor,1,1,119.90,13.56,119.9,1,0,0
2018-02-08,MG,telephony,1,1,24.99,14.10,24.99,1,0,0
2017-08-14,RS,perfumery,1,1,56.99,15.15,56.99,1,0,0
2018-03-23,PR,auto,1,1,133.60,27.02,133.6,1,0,0
2017-02-24,BA,health_beauty,1,1,184.90,25.49,184.9,1,0,0
2018-06-18,MG,office_furniture,1,1,139.99,35.97,139.99,1,0,0
2017-10-06,BA,watches_gifts,1,2,58.00,33.58,58.0,1,0,0
2017-09-18,SC,health_beauty,1,1,23.99,15.10,23.99,1,0,0
2018-07-22,SP,food,1,1,9.99,16.32,9.99,1,0,0
2017-11-04,PR,electronics,1,1,19.90,12.48,19.9,1,0,0
2017-11-20,MG,sports_leisure,2,2,203.90,31.94,101.95,1,0,0
2018-08-07,ES,toys,1,1,50.00,18.45,50.0,1,0,0
2018-03-05,PA,stationery,1,1,58.90,50.91,58.9,1,0,1
2017-02-15,SP,home_appliances,2,2,160.00,22.38,80.0,2,0,0
2018-07-19,SP,agro_industry_and_commerce,1,1,258.50,49.06,258.5,1,0,0
2017-08-26,PR,pet_shop,1,3,201.80,49.74,201.8,1,0,0
2017-05-19,PR,telephony,1,1,29.99,15.10,29.99,1,0,0
2018-04-11,MG,home_construction,1,1,149.90,20.02,149.9,1,0,0
2018-01-26,DF,electronics,1,1,98.70,14.44,98.7,1,0,0
2017-11-05,RJ,toys,1,1,499.90,16.38,499.9,1,0,0
2018-06-29,MG,telephony,1,1,29.99,18.31,29.99,1,0,0
2018-02-11,RJ,telephony,1,1,49.99,14.10,49.99,1,0,0
2018-05-01,RJ,perfumery,1,1,119.99,15.72,119.99,1,0,0
2017-08-21,ES,health_beauty,1,1,89.99,15.38,89.99,1,0,1
2018-01-02,MG,luggage_accessories,1,1,82.90,14.31,82.9,1,0,0
2018-07-25,RO,,1,1,137.77,51.68,137.77,1,0,0
2017-08-06,PR,cool_stuff,1,1,128.90,21.39,128.9,1,0,0
2018-08-16,MG,sports_leisure,1,1,99.00,41.67,99.0,1,0,0
2017-12-14,PI,stationery,1,1,219.90,28.39,219.9,1,0,0
2018-01-08,ES,cool_stuff,1,1,119.99,18.09,119.99,1,0,0
2018-05-04,RS,watches_gifts,1,1,278.00,19.83,278.0,1,0,0
2018-02-05,PE,baby,1,1,73.50,28.91,73.5,1,0,0
2017-06-26,SP,fashion_shoes,1,1,29.90,14.10,29.9,1,0,1
2017-12-31,RJ,perfumery,1,1,117.90,9.20,117.9,1,0,0
2018-04-24,RS,garden_tools,1,1,53.90,16.07,53.9,1,0,0
2017-11-19,PE,furniture_decor,1,3,115.20,56.67,115.2,1,0,0
2017-08-08,SP,garden_tools,1,2,119.80,26.88,119.8,1,0,0
2018-07-22,MG,garden_tools,1,1,99.99,23.69,99.99,1,0,0
2017-07-05,RS,perfumery,1,1,84.99,15.34,84.99,1,0,0
2017-07-12,SC,health_beauty,1,1,119.90,15.59,119.9,1,0,1
2017-06-28,RJ,,1,1,98.00,21.18,98.0,1,0,0
2017-07-10,BA,sports_leisure,1,1,179.90,17.70,179.9,1,0,0
2017-09-01,PR,housewares,1,1,35.99,15.10,35.99,1,0,0
2017-03-15,PE,food,1,1,15.32,14.52,15.32,1,0,0
2017-07-07,RJ,baby,1,1,15.99,15.11,15.99,1,0,0
2018-04-15,MG,fashion_bags_accessories,1,1,39.90,13.47,39.9,1,0,0
2018-06-05,RS,garden_tools,1,1,49.90,26.43,49.9,1,0,0
2018-04-18,RJ,bed_bath_table,2,2,80.98,38.64,40.49,2,0,0
2017-07-18,GO,computers_accessories,1,1,139.99,45.06,139.99,1,0,1
2018-01-05,RS,health_beauty,1,1,24.00,16.79,24.0,1,0,0
2017-01-26,RS,garden_tools,1,1,126.99,24.71,126.99,1,0,0
2017-08-27,BA,cool_stuff,1,1,599.00,72.34,599.0,1,0,0
2017-03-14,SP,stationery,1,1,598.00,12.56,598.0,1,0,0
2018-06-14,MT,toys,1,3,173.20,68.23,173.2,1,0,0
2018-04-16,SP,construction_tools_lights,1,1,120.00,9.14,120.0,1,0,0
2017-10-06,SP,computers_accessories,2,2,94.80,27.76,47.4,2,0,0
2017-04-29,RJ,sports_leisure,1,1,39.99,16.05,39.99,1,0,0
2017-10-29,RJ,pet_shop,1,1,120.00,21.33,120.0,1,0,0
2018-04-11,SP,construction_tools_lights,1,5,200.00,63.95,200.0,1,0,0
2018-04-26,SP,fashion_underwear_beach,1,1,49.90,12.79,49.9,1,0,0
2018-08-03,DF,furniture_decor,1,3,162.48,94.25,162.48,1,0,0
2017-12-16,SC,bed_bath_table,1,1,89.99,18.20,89.99,1,0,0
2017-03-11,BA,consoles_games,1,1,689.89,26.76,689.89,1,0,1
2018-06-08,SP,fashion_bags_accessories,1,1,49.00,7.39,49.0,1,0,0
2018-06-27,PE,auto,1,1,120.00,96.71,120.0,1,0,0
2017-11-12,RS,health_beauty,1,1,59.90,16.18,59.9,1,0,0
2017-09-17,RJ,market_place,1,1,84.90,17.16,84.9,1,0,0
2017-12-05,SC,,1,1,122.99,15.61,122.99,1,0,0
2018-06-19,PI,auto,1,1,190.00,24.05,190.0,1,0,0
2018-02-20,PR,electronics,1,1,13.65,15.10,13.65,1,0,0
2018-01-06,RS,health_beauty,1,1,99.90,17.95,99.9,1,0,0
2017-10-30,SP,home_confort,1,1,229.00,14.16,229.0,1,0,0
2018-08-01,MG,construction_tools_construction,2,2,136.09,42.95,68.045,2,0,0
2018-07-28,DF,housewares,1,1,149.97,18.85,149.97,1,0,0
2018-03-24,RJ,christmas_supplies,1,1,79.90,35.69,79.9,1,0,1
2018-05-16,BA,bed_bath_table,1,1,38.99,22.06,38.99,1,0,1
2017-04-28,MG,auto,1,1,700.00,126.29,700.0,1,0,0
2017-07-03,RJ,watches_gifts,1,1,899.99,21.06,899.99,0,0,0
2017-05-07,BA,garden_tools,1,1,87.90,23.49,87.9,1,0,0
2018-03-20,SP,fashion_bags_accessories,1,1,39.90,15.23,39.9,1,0,0
2017-06-28,MG,sports_leisure,1,1,30.00,17.60,30.0,1,0,0
2017-12-02,BA,books_technical,1,1,137.94,16.41,137.94,1,0,0
2017-08-02,SP,baby,1,1,185.00,23.88,185.0,1,0,0
2018-08-19,MG,fashion_bags_accessories,1,1,49.90,15.45,49.9,1,0,0
2018-03-19,SP,fashion_shoes,1,1,35.90,15.23,35.9,1,0,0
2017-05-30,SP,perfumery,1,1,79.99,7.81,79.99,1,0,0
2017-05-15,DF,housewares,1,1,82.50,25.42,82.5,1,0,0
2017-12-24,MG,computers_accessories,1,1,44.99,16.11,44.99,1,0,0
2017-08-05,MG,,1,1,110.00,25.61,110.0,1,0,0
2017-02-27,SP,perfumery,1,1,99.90,14.87,99.9,1,0,0
2017-09-02,RJ,computers_accessories,1,1,27.90,14.10,27.9,1,0,0
2018-04-01,BA,garden_tools,1,1,85.50,22.31,85.5,1,0,0
2018-05-25,MG,electronics,1,1,103.90,13.05,103.9,1,0,0
2017-03-30,AL,audio,1,1,79.00,20.60,79.0,1,0,1
2017-07-12,RJ,electronics,1,1,38.99,14.10,38.99,1,0,0
2018-02-14,PR,housewares,1,1,73.34,77.53,73.34,1,0,0
2017-08-22,RS,luggage_accessories,1,1,108.90,56.04,108.9,1,0,0
2017-03-15,SP,food,1,1,162.00,11.74,162.0,1,0,0
2018-07-30,RS,housewares,1,1,32.00,19.41,32.0,1,0,0
2018-06-14,RJ,fashion_bags_accessories,1,1,24.99,15.28,24.99,1,0,0
2018-01-11,SC,bed_bath_table,1,1,148.90,17.69,148.9,1,0,1
2017-10-10,MT,health_beauty,1,1,16.00,16.79,16.0,1,0,0
2017-10-03,RS,telephony,1,1,18.90,15.10,18.9,1,0,0
2018-01-05,SP,books_general_interest,1,1,35.90,16.11,35.9,1,0,0
2017-08-17,PR,watches_gifts,1,2,59.98,32.22,59.98,1,0,0
2016-10-08,SP,sports_leisure,2,2,71.49,19.89,35.745,2,0,0
2017-07-20,SC,housewares,1,1,16.99,16.79,16.99,1,0,0
2018-03-01,PA,health_beauty,1,1,325.00,27.55,325.0,1,0,1
2018-03-03,MG,health_beauty,1,1,326.16,17.00,326.16,1,0,1
2017-12-26,SP,industry_commerce_and_business,1,1,79.90,17.27,79.9,1,0,0
2017-11-16,DF,office_furniture,1,1,169.99,56.47,169.99,1,0,1
2018-04-22,CE,books_general_interest,1,1,334.90,44.40,334.9,1,0,0
2017-04-20,MG,,1,1,12.50,19.21,12.5,1,0,1
2017-10-02,RJ,home_construction,1,1,39.83,14.10,39.83,1,0,0
2018-08-08,PI,sports_leisure,1,1,26.00,22.90,26.0,1,0,0
2017-06-04,MS,bed_bath_table,1,1,134.90,20.18,134.9,1,0,0
2018-06-15,SP,home_construction,1,1,101.90,21.15,101.9,1,0,0
2018-03-05,PR,bed_bath_table,1,1,47.90,16.11,47.9,1,0,0
2017-07-11,PE,stationery,1,1,139.00,29.37,139.0,1,0,0
2017-02-19,MT,telephony,1,1,12.50,20.80,12.5,1,0,0
2017-11-20,MA,cool_stuff,1,1,2199.00,139.48,2199.0,1,0,1
2018-07-17,RS,health_beauty,1,1,44.90,15.41,44.9,1,0,0
2018-05-18,MG,perfumery,1,1,99.00,18.57,99.0,1,0,0
2017-11-04,RJ,consoles_games,1,1,38.00,15.10,38.0,1,0,0
2018-03-13,RJ,watches_gifts,1,1,49.00,15.23,49.0,1,0,1
2018-07-05,GO,watches_gifts,1,1,138.90,19.07,138.9,1,0,0
2018-05-18,SP,books_imported,1,1,18.99,7.39,18.99,1,0,0
2018-03-18,SC,bed_bath_table,1,1,79.99,19.53,79.99,1,0,0
2017-05-27,SC,auto,1,1,37.00,14.10,37.0,1,0,0
2018-08-13,TO,fashion_bags_accessories,1,1,42.90,38.57,42.9,1,0,0
2017-06-02,PB,furniture_decor,1,1,135.00,43.36,135.0,1,0,0
2017-03-27,TO,stationery,1,1,149.00,21.67,149.0,1,0,0
2017-02-16,RS,books_general_interest,1,1,116.00,50.00,116.0,1,0,0
2017-12-21,SP,electronics,1,1,12.25,7.78,12.25,1,0,0
2018-08-20,PR,construction_tools_construction,1,1,89.00,18.72,89.0,1,0,0
2017-03-18,MT,office_furniture,1,1,126.99,21.34,126.99,1,0,1
2018-02-26,MG,office_furniture,1,1,209.98,53.48,209.98,1,0,0
2017-04-22,PI,auto,1,1,189.00,38.28,189.0,1,0,0
2018-05-02,PA,watches_gifts,1,1,120.00,27.90,120.0,1,0,0
2017-11-20,DF,baby,1,1,129.99,15.67,129.99,1,0,0
2018-08-16,SP,audio,1,1,129.00,13.56,129.0,1,0,0
2017-07-04,RJ,auto,1,1,88.00,9.63,88.0,1,0,0
2017-08-10,RS,bed_bath_table,1,2,174.80,33.21,174.8,1,0,0
2017-09-21,RJ,furniture_decor,2,4,401.60,77.53,200.8,2,0,0
2017-11-07,DF,sports_leisure,1,1,72.90,27.05,72.9,1,0,0
2018-08-19,GO,housewares,1,1,45.00,23.04,45.0,1,0,0
2017-01-17,PB,furniture_decor,1,1,59.90,24.62,59.9,1,0,0
2017-07-06,SC,telephony,1,1,22.99,15.10,22.99,1,0,0
2018-05-24,PE,cool_stuff,1,1,189.90,14.59,189.9,1,0,0
2017-11-09,RJ,electronics,1,1,34.90,15.11,34.9,1,0,0
2018-03-09,PE,health_beauty,1,1,325.00,38.96,325.0,1,0,0
2017-06-03,PB,perfumery,1,1,56.99,34.20,56.99,1,0,0
2018-08-03,BA,stationery,1,1,94.90,20.61,94.9,1,0,0
2017-10-29,SC,auto,1,1,19.55,15.10,19.55,1,0,0
2017-05-23,SC,,1,1,35.00,15.10,35.0,1,0,0
2017-10-26,DF,furniture_decor,1,2,25.98,30.22,25.98,1,0,0
2017-10-06,RS,toys,1,1,49.90,14.10,49.9,1,0,0
2018-05-08,PR,bed_bath_table,1,2,630.00,56.58,630.0,1,0,0
2017-09-11,MS,computers_accessories,1,1,295.49,16.82,295.49,1,0,0
2017-04-11,RJ,fashion_bags_accessories,1,1,29.99,14.52,29.99,1,0,0
2017-11-09,MG,fashion_bags_accessories,1,1,49.00,15.10,49.0,1,0,0
2017-04-09,PR,fashion_bags_accessories,1,1,39.99,14.52,39.99,1,0,0
2018-05-02,GO,computers_accessories,1,1,149.90,53.18,149.9,1,0,0
2017-03-02,SP,perfumery,1,1,99.90,14.87,99.9,1,0,0
2017-02-17,MT,telephony,1,1,19.99,20.40,19.99,1,0,0
2018-08-16,RJ,cool_stuff,1,1,49.90,13.56,49.9,1,0,0
2018-08-05,MT,sports_leisure,1,1,59.00,37.32,59.0,1,0,0
2017-11-22,RS,sports_leisure,1,1,79.00,17.80,79.0,1,0,0
2018-06-17,BA,furniture_decor,1,1,200.00,32.45,200.0,1,0,0
