order_item_id,order_id,product_id,quantity,unit_price,unit_cost,gross_revenue,discount_amount,cost_amount
ORD-000366-01,ORD-000366,PROD-0008,2,399.9,238.0,799.8,0.0,476.0
ORD-000366-02,ORD-000366,PROD-0006,2,189.9,91.0,379.8,0.0,182.0
ORD-000367-01,ORD-000367,PROD-0011,2,179.9,82.0,359.8,53.97,164.0
ORD-000367-02,ORD-000367,PROD-0012,3,259.9,137.0,779.7,116.95,411.0
ORD-000367-03,ORD-000367,PROD-0006,3,189.9,91.0,569.7,85.45,273.0
ORD-000368-01,ORD-000368,PROD-0008,2,399.9,238.0,799.8,0.0,476.0
ORD-000368-02,ORD-000368,PROD-0006,1,189.9,91.0,189.9,0.0,91.0
ORD-000369-01,ORD-000369,PROD-0003,1,229.9,118.0,229.9,0.0,118.0
ORD-000369-02,ORD-000369,PROD-0004,1,99.9,43.0,99.9,0.0,43.0
ORD-000370-01,ORD-000370,PROD-0003,3,229.9,118.0,689.7,0.0,354.0
ORD-000370-02,ORD-000370,PROD-0006,1,189.9,91.0,189.9,0.0,91.0
ORD-000370-03,ORD-000370,PROD-0008,3,399.9,238.0,1199.7,0.0,714.0
ORD-000371-01,ORD-000371,PROD-0011,2,179.9,82.0,359.8,0.0,164.0
ORD-000371-02,ORD-000371,PROD-0005,3,349.9,221.0,1049.7,0.0,663.0
ORD-000371-03,ORD-000371,PROD-0008,3,399.9,238.0,1199.7,0.0,714.0
ORD-000372-01,ORD-000372,PROD-0005,1,349.9,221.0,349.9,0.0,221.0
ORD-000373-01,ORD-000373,PROD-0005,1,349.9,221.0,349.9,0.0,221.0
ORD-000373-02,ORD-000373,PROD-0004,1,99.9,43.0,99.9,0.0,43.0
ORD-000374-01,ORD-000374,PROD-0007,2,279.9,154.0,559.8,55.98,308.0
ORD-000374-02,ORD-000374,PROD-0003,2,229.9,118.0,459.8,45.98,236.0
ORD-000374-03,ORD-000374,PROD-0012,2,259.9,137.0,519.8,51.98,274.0
ORD-000375-01,ORD-000375,PROD-0008,3,399.9,238.0,1199.7,179.95,714.0
ORD-000375-02,ORD-000375,PROD-0005,2,349.9,221.0,699.8,104.97,442.0
ORD-000375-03,ORD-000375,PROD-0003,1,229.9,118.0,229.9,34.48,118.0
ORD-000375-04,ORD-000375,PROD-0007,3,279.9,154.0,839.7,125.95,462.0
ORD-000376-01,ORD-000376,PROD-0011,3,179.9,82.0,539.7,26.99,246.0
ORD-000376-02,ORD-000376,PROD-0005,2,349.9,221.0,699.8,34.99,442.0
ORD-000376-03,ORD-000376,PROD-0007,3,279.9,154.0,839.7,41.98,462.0
ORD-000376-04,ORD-000376,PROD-0003,3,229.9,118.0,689.7,34.49,354.0
ORD-000377-01,ORD-000377,PROD-0004,2,99.9,43.0,199.8,19.98,86.0
ORD-000377-02,ORD-000377,PROD-0001,2,59.9,24.5,119.8,11.98,49.0
ORD-000377-03,ORD-000377,PROD-0011,3,179.9,82.0,539.7,53.97,246.0
ORD-000377-04,ORD-000377,PROD-0003,3,229.9,118.0,689.7,68.97,354.0
ORD-000378-01,ORD-000378,PROD-0008,3,399.9,238.0,1199.7,0.0,714.0
ORD-000378-02,ORD-000378,PROD-0002,2,149.9,72.0,299.8,0.0,144.0
ORD-000378-03,ORD-000378,PROD-0010,3,219.9,93.0,659.7,0.0,279.0
ORD-000379-01,ORD-000379,PROD-0003,1,229.9,118.0,229.9,34.48,118.0
ORD-000379-02,ORD-000379,PROD-0010,2,219.9,93.0,439.8,65.97,186.0
ORD-000379-03,ORD-000379,PROD-0001,2,59.9,24.5,119.8,17.97,49.0
ORD-000380-01,ORD-000380,PROD-0009,3,44.9,17.0,134.7,0.0,51.0
ORD-000380-02,ORD-000380,PROD-0011,1,179.9,82.0,179.9,0.0,82.0
ORD-000380-03,ORD-000380,PROD-0002,3,149.9,72.0,449.7,0.0,216.0
ORD-000381-01,ORD-000381,PROD-0002,2,149.9,72.0,299.8,0.0,144.0
ORD-000381-02,ORD-000381,PROD-0009,1,44.9,17.0,44.9,0.0,17.0
ORD-000381-03,ORD-000381,PROD-0010,1,219.9,93.0,219.9,0.0,93.0
ORD-000382-01,ORD-000382,PROD-0009,3,44.9,17.0,134.7,0.0,51.0
ORD-000382-02,ORD-000382,PROD-0010,3,219.9,93.0,659.7,0.0,279.0
ORD-000383-01,ORD-000383,PROD-0012,2,259.9,137.0,519.8,0.0,274.0
ORD-000383-02,ORD-000383,PROD-0006,3,189.9,91.0,569.7,0.0,273.0
ORD-000383-03,ORD-000383,PROD-0003,3,229.9,118.0,689.7,0.0,354.0
ORD-000384-01,ORD-000384,PROD-0003,1,229.9,118.0,229.9,0.0,118.0
ORD-000384-02,ORD-000384,PROD-0004,2,99.9,43.0,199.8,0.0,86.0
ORD-000384-03,ORD-000384,PROD-0012,3,259.9,137.0,779.7,0.0,411.0
ORD-000385-01,ORD-000385,PROD-0002,2,149.9,72.0,299.8,29.98,144.0
ORD-000385-02,ORD-000385,PROD-0005,3,349.9,221.0,1049.7,104.97,663.0
ORD-000385-03,ORD-000385,PROD-0001,1,59.9,24.5,59.9,5.99,24.5
ORD-000385-04,ORD-000385,PROD-0012,1,259.9,137.0,259.9,25.99,137.0
ORD-000386-01,ORD-000386,PROD-0010,1,219.9,93.0,219.9,0.0,93.0
ORD-000386-02,ORD-000386,PROD-0006,3,189.9,91.0,569.7,0.0,273.0
ORD-000386-03,ORD-000386,PROD-0011,3,179.9,82.0,539.7,0.0,246.0
ORD-000387-01,ORD-000387,PROD-0003,3,229.9,118.0,689.7,0.0,354.0
ORD-000387-02,ORD-000387,PROD-0009,1,44.9,17.0,44.9,0.0,17.0
ORD-000387-03,ORD-000387,PROD-0001,1,59.9,24.5,59.9,0.0,24.5
ORD-000388-01,ORD-000388,PROD-0007,3,279.9,154.0,839.7,0.0,462.0
ORD-000388-02,ORD-000388,PROD-0012,1,259.9,137.0,259.9,0.0,137.0
ORD-000388-03,ORD-000388,PROD-0004,2,99.9,43.0,199.8,0.0,86.0
ORD-000389-01,ORD-000389,PROD-0002,2,149.9,72.0,299.8,44.97,144.0
ORD-000390-01,ORD-000390,PROD-0007,2,279.9,154.0,559.8,0.0,308.0
ORD-000390-02,ORD-000390,PROD-0004,3,99.9,43.0,299.7,0.0,129.0
ORD-000390-03,ORD-000390,PROD-0002,2,149.9,72.0,299.8,0.0,144.0
ORD-000391-01,ORD-000391,PROD-0007,1,279.9,154.0,279.9,0.0,154.0
ORD-000391-02,ORD-000391,PROD-0010,2,219.9,93.0,439.8,0.0,186.0
ORD-000391-03,ORD-000391,PROD-0002,1,149.9,72.0,149.9,0.0,72.0
ORD-000391-04,ORD-000391,PROD-0003,2,229.9,118.0,459.8,0.0,236.0
ORD-000392-01,ORD-000392,PROD-0011,2,179.9,82.0,359.8,53.97,164.0
ORD-000392-02,ORD-000392,PROD-0007,3,279.9,154.0,839.7,125.95,462.0
ORD-000392-03,ORD-000392,PROD-0006,3,189.9,91.0,569.7,85.45,273.0
ORD-000393-01,ORD-000393,PROD-0001,3,59.9,24.5,179.7,8.98,73.5
ORD-000393-02,ORD-000393,PROD-0002,1,149.9,72.0,149.9,7.5,72.0
ORD-000394-01,ORD-000394,PROD-0002,3,149.9,72.0,449.7,0.0,216.0
ORD-000395-01,ORD-000395,PROD-0001,2,59.9,24.5,119.8,11.98,49.0
ORD-000396-01,ORD-000396,PROD-0012,2,259.9,137.0,519.8,51.98,274.0
ORD-000396-02,ORD-000396,PROD-0003,1,229.9,118.0,229.9,22.99,118.0
ORD-000396-03,ORD-000396,PROD-0008,2,399.9,238.0,799.8,79.98,476.0
ORD-000397-01,ORD-000397,PROD-0009,2,44.9,17.0,89.8,4.49,34.0
ORD-000397-02,ORD-000397,PROD-0001,2,59.9,24.5,119.8,5.99,49.0
ORD-000398-01,ORD-000398,PROD-0006,3,189.9,91.0,569.7,56.97,273.0
ORD-000398-02,ORD-000398,PROD-0010,2,219.9,93.0,439.8,43.98,186.0
ORD-000398-03,ORD-000398,PROD-0001,2,59.9,24.5,119.8,11.98,49.0
ORD-000399-01,ORD-000399,PROD-0012,1,259.9,137.0,259.9,0.0,137.0
ORD-000400-01,ORD-000400,PROD-0005,2,349.9,221.0,699.8,34.99,442.0
ORD-000400-02,ORD-000400,PROD-0001,2,59.9,24.5,119.8,5.99,49.0
ORD-000400-03,ORD-000400,PROD-0008,3,399.9,238.0,1199.7,59.98,714.0
ORD-000400-04,ORD-000400,PROD-0011,2,179.9,82.0,359.8,17.99,164.0
ORD-000401-01,ORD-000401,PROD-0003,2,229.9,118.0,459.8,45.98,236.0
ORD-000401-02,ORD-000401,PROD-0010,2,219.9,93.0,439.8,43.98,186.0
ORD-000401-03,ORD-000401,PROD-0005,1,349.9,221.0,349.9,34.99,221.0
ORD-000402-01,ORD-000402,PROD-0012,3,259.9,137.0,779.7,38.98,411.0
ORD-000403-01,ORD-000403,PROD-0011,2,179.9,82.0,359.8,17.99,164.0
ORD-000404-01,ORD-000404,PROD-0001,3,59.9,24.5,179.7,17.97,73.5
ORD-000404-02,ORD-000404,PROD-0011,3,179.9,82.0,539.7,53.97,246.0
ORD-000405-01,ORD-000405,PROD-0010,1,219.9,93.0,219.9,21.99,93.0
ORD-000405-02,ORD-000405,PROD-0011,2,179.9,82.0,359.8,35.98,164.0
ORD-000405-03,ORD-000405,PROD-0001,2,59.9,24.5,119.8,11.98,49.0
ORD-000405-04,ORD-000405,PROD-0009,1,44.9,17.0,44.9,4.49,17.0
ORD-000406-01,ORD-000406,PROD-0011,3,179.9,82.0,539.7,26.99,246.0
ORD-000406-02,ORD-000406,PROD-0003,3,229.9,118.0,689.7,34.49,354.0
ORD-000406-03,ORD-000406,PROD-0005,1,349.9,221.0,349.9,17.5,221.0
ORD-000407-01,ORD-000407,PROD-0007,1,279.9,154.0,279.9,13.99,154.0
ORD-000407-02,ORD-000407,PROD-0011,2,179.9,82.0,359.8,17.99,164.0
ORD-000407-03,ORD-000407,PROD-0001,1,59.9,24.5,59.9,3.0,24.5
ORD-000407-04,ORD-000407,PROD-0004,1,99.9,43.0,99.9,5.0,43.0
ORD-000408-01,ORD-000408,PROD-0006,3,189.9,91.0,569.7,0.0,273.0
ORD-000409-01,ORD-000409,PROD-0009,3,44.9,17.0,134.7,20.2,51.0
ORD-000410-01,ORD-000410,PROD-0012,1,259.9,137.0,259.9,0.0,137.0
ORD-000410-02,ORD-000410,PROD-0004,1,99.9,43.0,99.9,0.0,43.0
ORD-000410-03,ORD-000410,PROD-0007,1,279.9,154.0,279.9,0.0,154.0
ORD-000410-04,ORD-000410,PROD-0011,1,179.9,82.0,179.9,0.0,82.0
ORD-000411-01,ORD-000411,PROD-0011,2,179.9,82.0,359.8,0.0,164.0
ORD-000411-02,ORD-000411,PROD-0004,2,99.9,43.0,199.8,0.0,86.0
ORD-000411-03,ORD-000411,PROD-0005,3,349.9,221.0,1049.7,0.0,663.0
ORD-000411-04,ORD-000411,PROD-0003,2,229.9,118.0,459.8,0.0,236.0
ORD-000412-01,ORD-000412,PROD-0005,3,349.9,221.0,1049.7,157.45,663.0
ORD-000412-02,ORD-000412,PROD-0011,1,179.9,82.0,179.9,26.98,82.0
ORD-000412-03,ORD-000412,PROD-0006,2,189.9,91.0,379.8,56.97,182.0
ORD-000412-04,ORD-000412,PROD-0002,2,149.9,72.0,299.8,44.97,144.0
ORD-000413-01,ORD-000413,PROD-0001,2,59.9,24.5,119.8,5.99,49.0
ORD-000413-02,ORD-000413,PROD-0005,3,349.9,221.0,1049.7,52.48,663.0
ORD-000413-03,ORD-000413,PROD-0002,2,149.9,72.0,299.8,14.99,144.0
ORD-000413-04,ORD-000413,PROD-0008,2,399.9,238.0,799.8,39.99,476.0
ORD-000414-01,ORD-000414,PROD-0008,3,399.9,238.0,1199.7,179.95,714.0
ORD-000414-02,ORD-000414,PROD-0001,3,59.9,24.5,179.7,26.95,73.5
ORD-000414-03,ORD-000414,PROD-0011,1,179.9,82.0,179.9,26.98,82.0
ORD-000415-01,ORD-000415,PROD-0003,1,229.9,118.0,229.9,0.0,118.0
ORD-000416-01,ORD-000416,PROD-0005,2,349.9,221.0,699.8,0.0,442.0
ORD-000416-02,ORD-000416,PROD-0004,2,99.9,43.0,199.8,0.0,86.0
ORD-000416-03,ORD-000416,PROD-0002,1,149.9,72.0,149.9,0.0,72.0
ORD-000417-01,ORD-000417,PROD-0008,1,399.9,238.0,399.9,59.98,238.0
ORD-000418-01,ORD-000418,PROD-0003,1,229.9,118.0,229.9,0.0,118.0
ORD-000418-02,ORD-000418,PROD-0010,3,219.9,93.0,659.7,0.0,279.0
ORD-000418-03,ORD-000418,PROD-0002,3,149.9,72.0,449.7,0.0,216.0
ORD-000419-01,ORD-000419,PROD-0003,2,229.9,118.0,459.8,0.0,236.0
ORD-000419-02,ORD-000419,PROD-0007,3,279.9,154.0,839.7,0.0,462.0
ORD-000419-03,ORD-000419,PROD-0004,3,99.9,43.0,299.7,0.0,129.0
ORD-000419-04,ORD-000419,PROD-0010,1,219.9,93.0,219.9,0.0,93.0
ORD-000420-01,ORD-000420,PROD-0002,2,149.9,72.0,299.8,0.0,144.0
ORD-000420-02,ORD-000420,PROD-0001,3,59.9,24.5,179.7,0.0,73.5
ORD-000420-03,ORD-000420,PROD-0008,2,399.9,238.0,799.8,0.0,476.0
ORD-000420-04,ORD-000420,PROD-0003,3,229.9,118.0,689.7,0.0,354.0
ORD-000421-01,ORD-000421,PROD-0006,1,189.9,91.0,189.9,0.0,91.0
ORD-000421-02,ORD-000421,PROD-0010,2,219.9,93.0,439.8,0.0,186.0
ORD-000421-03,ORD-000421,PROD-0011,3,179.9,82.0,539.7,0.0,246.0
ORD-000421-04,ORD-000421,PROD-0001,3,59.9,24.5,179.7,0.0,73.5
ORD-000422-01,ORD-000422,PROD-0006,2,189.9,91.0,379.8,0.0,182.0
ORD-000422-02,ORD-000422,PROD-0008,3,399.9,238.0,1199.7,0.0,714.0
ORD-000422-03,ORD-000422,PROD-0003,3,229.9,118.0,689.7,0.0,354.0
ORD-000422-04,ORD-000422,PROD-0002,2,149.9,72.0,299.8,0.0,144.0
ORD-000423-01,ORD-000423,PROD-0010,2,219.9,93.0,439.8,21.99,186.0
ORD-000423-02,ORD-000423,PROD-0005,2,349.9,221.0,699.8,34.99,442.0
ORD-000423-03,ORD-000423,PROD-0009,1,44.9,17.0,44.9,2.25,17.0
ORD-000424-01,ORD-000424,PROD-0003,1,229.9,118.0,229.9,0.0,118.0
ORD-000424-02,ORD-000424,PROD-0008,2,399.9,238.0,799.8,0.0,476.0
ORD-000424-03,ORD-000424,PROD-0007,1,279.9,154.0,279.9,0.0,154.0
ORD-000425-01,ORD-000425,PROD-0004,2,99.9,43.0,199.8,0.0,86.0
ORD-000426-01,ORD-000426,PROD-0007,1,279.9,154.0,279.9,0.0,154.0
ORD-000426-02,ORD-000426,PROD-0002,2,149.9,72.0,299.8,0.0,144.0
ORD-000427-01,ORD-000427,PROD-0006,1,189.9,91.0,189.9,0.0,91.0
ORD-000428-01,ORD-000428,PROD-0006,1,189.9,91.0,189.9,0.0,91.0
ORD-000428-02,ORD-000428,PROD-0010,3,219.9,93.0,659.7,0.0,279.0
ORD-000428-03,ORD-000428,PROD-0003,2,229.9,118.0,459.8,0.0,236.0
ORD-000428-04,ORD-000428,PROD-0004,2,99.9,43.0,199.8,0.0,86.0
ORD-000429-01,ORD-000429,PROD-0003,2,229.9,118.0,459.8,22.99,236.0
ORD-000429-02,ORD-000429,PROD-0007,2,279.9,154.0,559.8,27.99,308.0
ORD-000430-01,ORD-000430,PROD-0011,3,179.9,82.0,539.7,80.95,246.0
ORD-000430-02,ORD-000430,PROD-0002,1,149.9,72.0,149.9,22.48,72.0
ORD-000430-03,ORD-000430,PROD-0006,2,189.9,91.0,379.8,56.97,182.0
ORD-000431-01,ORD-000431,PROD-0002,2,149.9,72.0,299.8,0.0,144.0
ORD-000431-02,ORD-000431,PROD-0001,3,59.9,24.5,179.7,0.0,73.5
ORD-000431-03,ORD-000431,PROD-0009,1,44.9,17.0,44.9,0.0,17.0
ORD-000431-04,ORD-000431,PROD-0006,3,189.9,91.0,569.7,0.0,273.0
ORD-000432-01,ORD-000432,PROD-0008,2,399.9,238.0,799.8,0.0,476.0
ORD-000433-01,ORD-000433,PROD-0009,1,44.9,17.0,44.9,4.49,17.0
ORD-000434-01,ORD-000434,PROD-0002,3,149.9,72.0,449.7,44.97,216.0
ORD-000435-01,ORD-000435,PROD-0011,2,179.9,82.0,359.8,0.0,164.0
ORD-000435-02,ORD-000435,PROD-0008,1,399.9,238.0,399.9,0.0,238.0
ORD-000435-03,ORD-000435,PROD-0010,1,219.9,93.0,219.9,0.0,93.0
ORD-000435-04,ORD-000435,PROD-0005,1,349.9,221.0,349.9,0.0,221.0
ORD-000436-01,ORD-000436,PROD-0008,2,399.9,238.0,799.8,0.0,476.0
ORD-000436-02,ORD-000436,PROD-0007,3,279.9,154.0,839.7,0.0,462.0
ORD-000436-03,ORD-000436,PROD-0010,3,219.9,93.0,659.7,0.0,279.0
ORD-000436-04,ORD-000436,PROD-0012,2,259.9,137.0,519.8,0.0,274.0
ORD-000437-01,ORD-000437,PROD-0001,2,59.9,24.5,119.8,0.0,49.0
ORD-000437-02,ORD-000437,PROD-0004,3,99.9,43.0,299.7,0.0,129.0
ORD-000438-01,ORD-000438,PROD-0003,1,229.9,118.0,229.9,11.5,118.0
ORD-000439-01,ORD-000439,PROD-0001,3,59.9,24.5,179.7,0.0,73.5
ORD-000439-02,ORD-000439,PROD-0006,3,189.9,91.0,569.7,0.0,273.0
ORD-000439-03,ORD-000439,PROD-0012,2,259.9,137.0,519.8,0.0,274.0
ORD-000439-04,ORD-000439,PROD-0002,2,149.9,72.0,299.8,0.0,144.0
ORD-000440-01,ORD-000440,PROD-0004,2,99.9,43.0,199.8,19.98,86.0
ORD-000440-02,ORD-000440,PROD-0001,3,59.9,24.5,179.7,17.97,73.5
ORD-000440-03,ORD-000440,PROD-0009,2,44.9,17.0,89.8,8.98,34.0
ORD-000440-04,ORD-000440,PROD-0011,3,179.9,82.0,539.7,53.97,246.0
ORD-000441-01,ORD-000441,PROD-0001,2,59.9,24.5,119.8,17.97,49.0
ORD-000441-02,ORD-000441,PROD-0003,2,229.9,118.0,459.8,68.97,236.0
ORD-000441-03,ORD-000441,PROD-0005,2,349.9,221.0,699.8,104.97,442.0
ORD-000441-04,ORD-000441,PROD-0004,1,99.9,43.0,99.9,14.98,43.0
ORD-000442-01,ORD-000442,PROD-0007,1,279.9,154.0,279.9,0.0,154.0
ORD-000442-02,ORD-000442,PROD-0011,3,179.9,82.0,539.7,0.0,246.0
ORD-000442-03,ORD-000442,PROD-0006,1,189.9,91.0,189.9,0.0,91.0
ORD-000442-04,ORD-000442,PROD-0008,2,399.9,238.0,799.8,0.0,476.0
ORD-000443-01,ORD-000443,PROD-0005,1,349.9,221.0,349.9,0.0,221.0
ORD-000443-02,ORD-000443,PROD-0004,1,99.9,43.0,99.9,0.0,43.0
ORD-000443-03,ORD-000443,PROD-0011,2,179.9,82.0,359.8,0.0,164.0
ORD-000443-04,ORD-000443,PROD-0009,2,44.9,17.0,89.8,0.0,34.0
ORD-000444-01,ORD-000444,PROD-0008,2,399.9,238.0,799.8,79.98,476.0
ORD-000444-02,ORD-000444,PROD-0005,2,349.9,221.0,699.8,69.98,442.0
ORD-000445-01,ORD-000445,PROD-0009,1,44.9,17.0,44.9,0.0,17.0
ORD-000446-01,ORD-000446,PROD-0012,2,259.9,137.0,519.8,77.97,274.0
ORD-000446-02,ORD-000446,PROD-0002,1,149.9,72.0,149.9,22.48,72.0
ORD-000446-03,ORD-000446,PROD-0003,1,229.9,118.0,229.9,34.48,118.0
ORD-000446-04,ORD-000446,PROD-0006,1,189.9,91.0,189.9,28.48,91.0
ORD-000447-01,ORD-000447,PROD-0006,3,189.9,91.0,569.7,0.0,273.0
ORD-000447-02,ORD-000447,PROD-0011,2,179.9,82.0,359.8,0.0,164.0
ORD-000447-03,ORD-000447,PROD-0004,1,99.9,43.0,99.9,0.0,43.0
ORD-000447-04,ORD-000447,PROD-0003,1,229.9,118.0,229.9,0.0,118.0
ORD-000448-01,ORD-000448,PROD-0002,2,149.9,72.0,299.8,44.97,144.0
ORD-000449-01,ORD-000449,PROD-0011,3,179.9,82.0,539.7,0.0,246.0
ORD-000450-01,ORD-000450,PROD-0001,3,59.9,24.5,179.7,26.95,73.5
ORD-000450-02,ORD-000450,PROD-0005,1,349.9,221.0,349.9,52.48,221.0
ORD-000450-03,ORD-000450,PROD-0009,3,44.9,17.0,134.7,20.2,51.0
ORD-000451-01,ORD-000451,PROD-0002,2,149.9,72.0,299.8,14.99,144.0
ORD-000451-02,ORD-000451,PROD-0001,2,59.9,24.5,119.8,5.99,49.0
ORD-000451-03,ORD-000451,PROD-0009,3,44.9,17.0,134.7,6.73,51.0
ORD-000452-01,ORD-000452,PROD-0001,3,59.9,24.5,179.7,17.97,73.5
ORD-000452-02,ORD-000452,PROD-0012,3,259.9,137.0,779.7,77.97,411.0
ORD-000453-01,ORD-000453,PROD-0011,1,179.9,82.0,179.9,17.99,82.0
ORD-000454-01,ORD-000454,PROD-0006,2,189.9,91.0,379.8,37.98,182.0
ORD-000454-02,ORD-000454,PROD-0005,3,349.9,221.0,1049.7,104.97,663.0
ORD-000455-01,ORD-000455,PROD-0006,1,189.9,91.0,189.9,0.0,91.0
ORD-000455-02,ORD-000455,PROD-0008,1,399.9,238.0,399.9,0.0,238.0
ORD-000456-01,ORD-000456,PROD-0010,2,219.9,93.0,439.8,21.99,186.0
ORD-000456-02,ORD-000456,PROD-0009,3,44.9,17.0,134.7,6.73,51.0
ORD-000456-03,ORD-000456,PROD-0011,2,179.9,82.0,359.8,17.99,164.0
ORD-000456-04,ORD-000456,PROD-0007,3,279.9,154.0,839.7,41.98,462.0
ORD-000457-01,ORD-000457,PROD-0012,3,259.9,137.0,779.7,38.98,411.0
ORD-000457-02,ORD-000457,PROD-0009,1,44.9,17.0,44.9,2.25,17.0
ORD-000458-01,ORD-000458,PROD-0002,2,149.9,72.0,299.8,29.98,144.0
ORD-000459-01,ORD-000459,PROD-0003,2,229.9,118.0,459.8,0.0,236.0
ORD-000459-02,ORD-000459,PROD-0010,1,219.9,93.0,219.9,0.0,93.0
ORD-000460-01,ORD-000460,PROD-0010,2,219.9,93.0,439.8,0.0,186.0
ORD-000460-02,ORD-000460,PROD-0008,2,399.9,238.0,799.8,0.0,476.0
ORD-000460-03,ORD-000460,PROD-0006,3,189.9,91.0,569.7,0.0,273.0
ORD-000461-01,ORD-000461,PROD-0007,3,279.9,154.0,839.7,125.95,462.0
ORD-000461-02,ORD-000461,PROD-0004,1,99.9,43.0,99.9,14.98,43.0
ORD-000461-03,ORD-000461,PROD-0012,3,259.9,137.0,779.7,116.95,411.0
ORD-000461-04,ORD-000461,PROD-0006,2,189.9,91.0,379.8,56.97,182.0
ORD-000462-01,ORD-000462,PROD-0011,3,179.9,82.0,539.7,0.0,246.0
ORD-000463-01,ORD-000463,PROD-0011,3,179.9,82.0,539.7,53.97,246.0
ORD-000464-01,ORD-000464,PROD-0010,2,219.9,93.0,439.8,43.98,186.0
ORD-000464-02,ORD-000464,PROD-0001,2,59.9,24.5,119.8,11.98,49.0
ORD-000464-03,ORD-000464,PROD-0008,1,399.9,238.0,399.9,39.99,238.0
ORD-000464-04,ORD-000464,PROD-0011,2,179.9,82.0,359.8,35.98,164.0
ORD-000465-01,ORD-000465,PROD-0002,2,149.9,72.0,299.8,0.0,144.0
ORD-000465-02,ORD-000465,PROD-0003,3,229.9,118.0,689.7,0.0,354.0
ORD-000465-03,ORD-000465,PROD-0005,1,349.9,221.0,349.9,0.0,221.0
ORD-000466-01,ORD-000466,PROD-0005,1,349.9,221.0,349.9,0.0,221.0
ORD-000466-02,ORD-000466,PROD-0007,1,279.9,154.0,279.9,0.0,154.0
ORD-000466-03,ORD-000466,PROD-0002,1,149.9,72.0,149.9,0.0,72.0
ORD-000467-01,ORD-000467,PROD-0008,1,399.9,238.0,399.9,20.0,238.0
ORD-000468-01,ORD-000468,PROD-0005,2,349.9,221.0,699.8,69.98,442.0
ORD-000468-02,ORD-000468,PROD-0010,2,219.9,93.0,439.8,43.98,186.0
ORD-000469-01,ORD-000469,PROD-0001,3,59.9,24.5,179.7,17.97,73.5
ORD-000469-02,ORD-000469,PROD-0012,1,259.9,137.0,259.9,25.99,137.0
ORD-000469-03,ORD-000469,PROD-0008,1,399.9,238.0,399.9,39.99,238.0
ORD-000469-04,ORD-000469,PROD-0005,1,349.9,221.0,349.9,34.99,221.0
ORD-000470-01,ORD-000470,PROD-0005,1,349.9,221.0,349.9,0.0,221.0
ORD-000471-01,ORD-000471,PROD-0011,3,179.9,82.0,539.7,0.0,246.0
ORD-000471-02,ORD-000471,PROD-0006,2,189.9,91.0,379.8,0.0,182.0
ORD-000471-03,ORD-000471,PROD-0005,2,349.9,221.0,699.8,0.0,442.0
ORD-000472-01,ORD-000472,PROD-0010,2,219.9,93.0,439.8,0.0,186.0
ORD-000473-01,ORD-000473,PROD-0009,1,44.9,17.0,44.9,4.49,17.0
ORD-000474-01,ORD-000474,PROD-0002,2,149.9,72.0,299.8,0.0,144.0
ORD-000475-01,ORD-000475,PROD-0010,3,219.9,93.0,659.7,98.95,279.0
ORD-000476-01,ORD-000476,PROD-0001,3,59.9,24.5,179.7,26.95,73.5
ORD-000476-02,ORD-000476,PROD-0004,2,99.9,43.0,199.8,29.97,86.0
ORD-000477-01,ORD-000477,PROD-0002,1,149.9,72.0,149.9,14.99,72.0
ORD-000477-02,ORD-000477,PROD-0010,3,219.9,93.0,659.7,65.97,279.0
ORD-000478-01,ORD-000478,PROD-0012,3,259.9,137.0,779.7,0.0,411.0
ORD-000479-01,ORD-000479,PROD-0007,1,279.9,154.0,279.9,0.0,154.0
ORD-000479-02,ORD-000479,PROD-0012,3,259.9,137.0,779.7,0.0,411.0
ORD-000479-03,ORD-000479,PROD-0005,3,349.9,221.0,1049.7,0.0,663.0
ORD-000480-01,ORD-000480,PROD-0007,1,279.9,154.0,279.9,27.99,154.0
ORD-000481-01,ORD-000481,PROD-0002,1,149.9,72.0,149.9,0.0,72.0
ORD-000481-02,ORD-000481,PROD-0011,2,179.9,82.0,359.8,0.0,164.0
ORD-000481-03,ORD-000481,PROD-0012,2,259.9,137.0,519.8,0.0,274.0
ORD-000482-01,ORD-000482,PROD-0002,3,149.9,72.0,449.7,0.0,216.0
ORD-000482-02,ORD-000482,PROD-0010,2,219.9,93.0,439.8,0.0,186.0
ORD-000483-01,ORD-000483,PROD-0001,1,59.9,24.5,59.9,8.98,24.5
ORD-000483-02,ORD-000483,PROD-0008,2,399.9,238.0,799.8,119.97,476.0
ORD-000484-01,ORD-000484,PROD-0004,2,99.9,43.0,199.8,9.99,86.0
ORD-000484-02,ORD-000484,PROD-0010,2,219.9,93.0,439.8,21.99,186.0
ORD-000484-03,ORD-000484,PROD-0011,2,179.9,82.0,359.8,17.99,164.0
ORD-000484-04,ORD-000484,PROD-0001,2,59.9,24.5,119.8,5.99,49.0
ORD-000485-01,ORD-000485,PROD-0010,1,219.9,93.0,219.9,0.0,93.0
ORD-000486-01,ORD-000486,PROD-0001,1,59.9,24.5,59.9,3.0,24.5
ORD-000486-02,ORD-000486,PROD-0012,2,259.9,137.0,519.8,25.99,274.0
ORD-000487-01,ORD-000487,PROD-0005,3,349.9,221.0,1049.7,0.0,663.0
ORD-000487-02,ORD-000487,PROD-0006,3,189.9,91.0,569.7,0.0,273.0
ORD-000487-03,ORD-000487,PROD-0001,3,59.9,24.5,179.7,0.0,73.5
